MagpieData avg_dev GSvolume_pa,max ionic char,MagpieData range Electronegativity,MagpieData range GSvolume_pa,MagpieData range CovalentRadius,tc_kelvin
13.877679999999998,0.8032113561415081,2.55,54.485,149.0,93.1
13.947333333333336,0.8032113561415081,2.55,54.485,149.0,92.0
14.505798816568047,0.7877573323062758,2.49,45.125,129.0,22.0
16.75125,0.7877573323062758,2.49,45.125,129.0,6.16
20.576122448979596,0.8032113561415081,2.55,54.485,149.0,89.72
20.60034013604898,0.8032113561415081,2.55,54.485,149.0,90.675
20.81530612244898,0.8032113561415081,2.55,54.485,149.0,92.06666666666666
15.520605732828558,0.8032113561415081,2.55,54.485,149.0,90.9753947368421
19.32061224489796,0.8032113561415081,2.55,54.485,149.0,89.5
18.24061224489796,0.8032113561415081,2.55,54.485,149.0,92.5
18.317755102040817,0.8032113561415081,2.55,54.485,149.0,90.0
18.747551020408164,0.8032113561415081,2.55,54.485,149.0,90.0
15.4458875739645,0.8032113561415081,2.55,54.485,149.0,58.95
15.429627218934913,0.8032113561415081,2.55,54.485,149.0,88.0
15.420023668639052,0.8032113561415081,2.55,54.485,149.0,75.0
11.715586734693876,0.7877573323062758,2.49,45.125,141.0,19.98
11.717117346938778,0.7877573323062758,2.49,45.125,141.0,4.2
15.418102958579883,0.8032113561415081,2.55,54.485,149.0,82.0
15.41618224852071,0.8032113561415081,2.55,54.485,149.0,51.0
15.414261538461538,0.8032113561415081,2.55,54.485,149.0,45.0
15.413301183431953,0.8032113561415081,2.55,54.485,149.0,45.0
15.404657988165678,0.8032113561415081,2.55,54.485,149.0,20.0
15.43923076923077,0.8032113561415081,2.55,54.485,149.0,90.12737373737374
15.60264892578125,0.8032113561415081,2.55,54.485,149.0,83.47142857142858
15.228579881656806,0.8032113561415081,2.55,54.485,149.0,89.85714285714286
15.338538951787216,0.8032113561415081,2.55,56.975,184.0,92.5
15.09733069763756,0.8032113561415081,2.55,56.975,184.0,70.8
14.737908163265308,0.8032113561415081,2.55,56.975,184.0,93.2
13.947333333333336,0.8032113561415081,2.55,54.485,149.0,91.66666666666669
15.84053959559466,0.8032113561415081,2.55,54.485,149.0,94.9
15.33749263530006,0.8032113561415081,2.55,54.485,149.0,93.8
15.451750020078808,0.8032113561415081,2.55,54.485,149.0,92.7
15.480909753638082,0.8032113561415081,2.55,54.485,149.0,92.9
15.373477965639688,0.8032113561415081,2.55,54.485,149.0,92.4
15.415197862800545,0.8032113561415081,2.55,54.485,149.0,92.5
15.88803738421892,0.8032113561415081,2.55,54.485,149.0,87.0
15.025029585798816,0.8032113561415081,2.55,54.485,149.0,89.5
15.668765574937703,0.8032113561415081,2.55,54.485,149.0,72.07142857142857
15.597289843959317,0.8032113561415081,2.55,54.485,149.0,95.3
15.452251412532924,0.8032113561415081,2.55,54.485,149.0,93.5
11.71405612244898,0.7877573323062758,2.49,45.125,141.0,32.666666666666664
15.730701647413929,0.8032113561415081,2.55,54.485,149.0,65.0
15.434570753726398,0.8032113561415081,2.55,54.485,149.0,30.0
15.615301324361432,0.8032113561415081,2.55,54.485,149.0,86.0
15.922420655567118,0.8032113561415081,2.55,54.485,149.0,81.0
15.651737670791691,0.8032113561415081,2.55,54.485,149.0,36.0
15.730467977433644,0.8032113561415081,2.55,54.485,149.0,71.0
15.5269685011469,0.8032113561415081,2.55,54.485,149.0,63.0
15.441113846153844,0.8032113561415081,2.55,54.485,149.0,57.0
20.882055356693535,0.8032113561415081,2.55,54.485,149.0,36.0
15.862373276507984,0.8032113561415081,2.55,54.485,149.0,62.0
15.850174010575468,0.8032113561415081,2.55,54.485,149.0,33.0
15.441041420118344,0.8032113561415081,2.55,54.485,149.0,63.34
15.442852071005918,0.8032113561415081,2.55,54.485,149.0,3.0
15.439773964497045,0.8032113561415081,2.55,54.485,149.0,75.575
15.440498224852076,0.8032113561415081,2.55,54.485,149.0,63.66666666666666
20.21320417683145,0.908097311920564,3.09,54.485,158.0,90.5
15.145759251502174,0.908097311920564,3.09,54.485,158.0,90.3
20.82355305269816,0.908097311920564,3.09,54.485,158.0,92.8
20.755103630942266,0.908097311920564,3.09,54.485,158.0,91.6
20.856455809103544,0.908097311920564,3.09,54.485,158.0,90.8
20.845400193263306,0.908097311920564,3.09,54.485,158.0,92.1
20.83420854081787,0.908097311920564,3.09,54.485,158.0,92.5
20.866734693877557,0.8032113561415081,2.55,54.485,149.0,90.4525
20.81530612244898,0.8032113561415081,2.55,54.485,149.0,90.255
20.6830612244898,0.8032113561415081,2.55,54.485,149.0,91.66
11.71405612244898,0.7877573323062758,2.49,45.125,141.0,34.0
11.71436224489796,0.7877573323062758,2.49,45.125,141.0,30.5
11.714668367346942,0.7877573323062758,2.49,45.125,141.0,30.5
11.7152806122449,0.7877573323062758,2.49,45.125,141.0,23.0
14.06059375,0.7877573323062758,2.49,45.125,141.0,24.0
13.832716049382718,0.8032113561415081,2.55,54.485,149.0,110.0
16.635600000000004,0.8032113561415081,2.55,54.485,149.0,115.0
20.763510204081637,0.8032113561415081,2.55,54.485,149.0,94.0
20.66028571428572,0.8032113561415081,2.55,54.485,149.0,92.5
20.5570612244898,0.8032113561415081,2.55,54.485,149.0,92.5
20.45383673469388,0.8032113561415081,2.55,54.485,149.0,93.5
20.350612244897963,0.8032113561415081,2.55,54.485,149.0,88.0
20.247387755102043,0.8032113561415081,2.55,54.485,149.0,83.5
15.6175,0.7877573323062758,2.49,45.125,129.0,108.0
14.69653125,0.7877573323062758,2.49,45.125,129.0,75.0
15.666944444444445,0.7877573323062758,2.49,45.125,129.0,104.0
11.764903731690907,0.7877573323062758,2.49,45.125,141.0,15.0
15.607452697753905,0.8032113561415081,2.55,54.485,149.0,54.0
15.238164897511291,0.8032113561415081,2.55,54.485,149.0,62.0
15.652196200301155,0.8032113561415081,2.55,54.485,149.0,78.275
15.496367195841252,0.8032113561415081,2.55,54.485,149.0,90.4
15.504888381945577,0.8032113561415081,2.55,54.485,149.0,91.8
15.505499429688774,0.8032113561415081,2.55,54.485,149.0,62.0
15.49856356644649,0.8032113561415081,2.55,54.485,149.0,49.0
15.444059171597637,0.8032113561415081,2.55,54.485,149.0,31.0
15.486415340141368,0.8032113561415081,2.55,54.485,149.0,91.0
15.47670752561984,0.8032113561415081,2.55,54.485,149.0,92.0
15.47348652801586,0.8032113561415081,2.55,54.485,149.0,85.0
15.389628191520568,0.8032113561415081,2.55,54.485,149.0,73.0
15.362402366863911,0.8032113561415081,2.55,54.485,149.0,42.0
15.547865240172932,0.8032113561415081,2.55,54.485,149.0,55.0
15.591662792876768,0.8032113561415081,2.55,54.485,149.0,45.0
15.52120064899946,0.8032113561415081,2.55,54.485,149.0,93.4
15.505760023579256,0.8032113561415081,2.55,54.485,149.0,94.3
15.589198575743344,0.8032113561415081,2.55,54.485,149.0,73.0
15.58397996706132,0.8032113561415081,2.55,54.485,149.0,53.0
15.545912339415922,0.8032113561415081,2.55,54.485,149.0,22.0
15.47159835668458,0.8032113561415081,2.55,54.485,149.0,50.2
15.583847513743471,0.8032113561415081,2.55,54.485,149.0,55.0
15.589689951529522,0.8032113561415081,2.55,54.485,149.0,45.0
15.6201459451067,0.8032113561415081,2.55,54.485,149.0,45.0
15.561543702402766,0.8032113561415081,2.55,54.485,149.0,87.33636363636364
20.50967346938776,0.8032113561415081,2.55,54.485,149.0,94.7
20.204040816326533,0.8032113561415081,2.55,54.485,149.0,92.4
19.898408163265305,0.8032113561415081,2.55,54.485,149.0,89.4
19.59277551020408,0.8032113561415081,2.55,54.485,149.0,90.7
19.287142857142857,0.8032113561415081,2.55,54.485,149.0,88.6
12.711959635416092,0.792997622442975,2.51,27.7925,141.0,16.0
12.669493637197414,0.792997622442975,2.51,27.7925,141.0,18.0
15.6175,0.7877573323062758,2.49,45.125,129.0,72.5
15.246134122284026,0.8032113561415081,2.55,54.485,149.0,92.4
15.541597633136094,0.8032113561415081,2.55,54.485,149.0,92.23333333333332
21.535306122448983,0.8032113561415081,2.55,54.485,149.0,93.63333333333333
21.265918367346934,0.8032113561415081,2.55,54.485,149.0,89.775
15.6175,0.7877573323062758,2.49,45.125,129.0,98.33333333333331
11.89091836734694,0.7877573323062758,2.49,45.125,141.0,30.797222222222224
14.43142857142857,0.8032113561415081,2.55,54.485,149.0,75.0
13.915365333333336,0.8032113561415081,2.55,54.485,149.0,42.0
14.43142857142857,0.8032113561415081,2.55,54.485,149.0,94.5
15.333165680473371,0.8032113561415081,2.55,54.485,149.0,87.6
15.38755029585799,0.8032113561415081,2.55,54.485,149.0,88.3
15.437751479289942,0.8032113561415081,2.55,54.485,149.0,89.3
15.492136094674558,0.8032113561415081,2.55,54.485,149.0,87.8
15.542337278106508,0.8032113561415081,2.55,54.485,149.0,86.3
15.64692307692308,0.8032113561415081,2.55,54.485,149.0,89.86666666666667
20.87089795918368,0.8032113561415081,2.55,54.485,149.0,90.0
20.8750612244898,0.8032113561415081,2.55,54.485,149.0,66.0
20.87922448979592,0.8032113561415081,2.55,54.485,149.0,44.0
20.88338775510204,0.8032113561415081,2.55,54.485,149.0,22.0
20.87591836734694,0.8032113561415081,2.55,54.485,149.0,81.45
20.885102040816324,0.8032113561415081,2.55,54.485,149.0,73.0
20.87683673469388,0.8032113561415081,2.55,54.485,149.0,88.0
20.89704081632653,0.8032113561415081,2.55,54.485,149.0,50.0
20.907142857142865,0.8032113561415081,2.55,54.485,149.0,15.0
20.83134693877551,0.8032113561415081,2.55,54.485,149.0,56.15
20.795959183673467,0.8032113561415081,2.55,54.485,149.0,50.0
15.42264201183432,0.8032113561415081,2.55,54.485,149.0,86.95
15.397758875739642,0.8032113561415081,2.55,54.485,149.0,72.8
15.356286982248522,0.8032113561415081,2.55,54.485,149.0,45.35
15.455452384965849,0.8032113561415081,2.55,54.485,149.0,89.78888888888889
15.44067928994083,0.8032113561415081,2.55,54.485,149.0,74.43333333333334
15.401952662721891,0.8032113561415081,2.55,54.485,149.0,92.58333333333331
15.923846153846156,0.8032113561415081,2.55,54.485,149.0,91.86666666666667
16.75125,0.7877573323062758,2.49,45.125,129.0,6.5
20.326163265306125,0.8032113561415081,2.55,54.485,149.0,60.0
20.890016326530617,0.8032113561415081,2.55,54.485,149.0,86.0
19.76231020408164,0.8032113561415081,2.55,54.485,149.0,20.0
20.849763265306123,0.8032113561415081,2.55,54.485,149.0,76.0
20.832791836734696,0.8032113561415081,2.55,54.485,149.0,63.0
20.80733469387755,0.8032113561415081,2.55,54.485,149.0,52.5
20.78187755102041,0.8032113561415081,2.55,54.485,149.0,50.0
20.856118367346934,0.8032113561415081,2.55,54.485,149.0,79.0
20.845502040816328,0.8032113561415081,2.55,54.485,149.0,62.0
20.82957755102041,0.8032113561415081,2.55,54.485,149.0,52.0
20.813653061224493,0.8032113561415081,2.55,54.485,149.0,38.0
20.846861224489796,0.8032113561415081,2.55,54.485,149.0,81.0
20.82698775510205,0.8032113561415081,2.55,54.485,149.0,58.0
20.805012679057143,0.8032113561415081,2.55,54.485,149.0,42.0
20.767367346938777,0.8032113561415081,2.55,54.485,149.0,33.0
20.64883673469388,0.8032113561415081,2.55,54.485,149.0,91.0
20.213040816326533,0.8032113561415081,2.55,54.485,149.0,88.0
19.777244897959186,0.8032113561415081,2.55,54.485,149.0,76.0
19.341448979591835,0.8032113561415081,2.55,54.485,149.0,64.0
15.728579881656806,0.8032113561415081,2.55,54.485,149.0,93.32818181818185
15.541597633136094,0.8032113561415081,2.55,54.485,149.0,87.38
15.306094674556212,0.8032113561415081,2.55,54.485,149.0,91.5
15.246134122284026,0.8032113561415081,2.55,54.485,149.0,91.975
15.133313609467455,0.8032113561415081,2.55,54.485,149.0,91.75
14.737908163265308,0.8032113561415081,2.55,56.975,184.0,66.525
15.728579881656806,0.8032113561415081,2.55,54.485,149.0,93.38571428571429
15.84179733727811,0.8032113561415081,2.55,54.485,149.0,69.0
16.489930555555556,0.8032113561415081,2.55,54.485,149.0,56.0
15.923846153846156,0.8032113561415081,2.55,54.485,149.0,90.15833333333336
16.017536982248522,0.8032113561415081,2.55,54.485,149.0,85.0
15.401952662721891,0.8032113561415081,2.55,54.485,149.0,93.35714285714286
15.547832840236689,0.8032113561415081,2.55,54.485,149.0,92.0
15.528779955233787,0.8032113561415081,2.55,54.485,149.0,86.34
15.32906784542208,0.8032113561415081,2.55,54.485,149.0,90.0
15.22910559629179,0.8032113561415081,2.55,54.485,149.0,89.0
15.164967264424147,0.8032113561415081,2.55,54.485,149.0,89.0
20.866734693877557,0.8032113561415081,2.55,54.485,149.0,92.3
20.85788775510204,0.8032113561415081,2.55,54.485,149.0,82.8
20.84904081632653,0.8032113561415081,2.55,54.485,149.0,74.7
20.840193877551023,0.8032113561415081,2.55,54.485,149.0,64.9
20.83134693877551,0.8032113561415081,2.55,54.485,149.0,57.6
20.813653061224493,0.8032113561415081,2.55,54.485,149.0,56.0
20.795959183673467,0.8032113561415081,2.55,54.485,149.0,56.5
20.76057142857143,0.8032113561415081,2.55,54.485,149.0,47.6
15.483126014061655,0.8032113561415081,2.55,54.485,149.0,92.0
15.486803677663604,0.8032113561415081,2.55,54.485,149.0,41.0
15.492049756625203,0.8032113561415081,2.55,54.485,149.0,33.0
14.548977777777775,0.7877573323062758,2.49,45.125,129.0,87.0
15.452544378698226,0.8032113561415081,2.55,54.485,149.0,52.3
14.685115624350306,0.8032113561415081,2.55,54.485,149.0,13.0
15.004339622419248,0.8032113561415081,2.55,54.485,149.0,26.0
15.339820590696425,0.8032113561415081,2.55,54.485,149.0,39.0
15.71745980049634,0.8032113561415081,2.55,54.485,149.0,52.0
16.0598972417523,0.8032113561415081,2.55,54.485,149.0,65.0
13.934055267319644,0.8032113561415081,2.55,54.485,149.0,25.6
14.26030938831594,0.8032113561415081,2.55,54.485,149.0,41.9
14.61387874541388,0.8032113561415081,2.55,54.485,149.0,53.1
14.996891498164445,0.8032113561415081,2.55,54.485,149.0,64.0
15.363304513871876,0.8032113561415081,2.55,54.485,149.0,70.4
15.728068651363788,0.8032113561415081,2.55,54.485,149.0,72.2
13.798350239001946,0.8032113561415081,2.55,54.485,149.0,28.0
14.10174581900822,0.8032113561415081,2.55,54.485,149.0,46.0
14.483977292935547,0.8032113561415081,2.55,54.485,149.0,60.0
14.842457898008442,0.8032113561415081,2.55,54.485,149.0,78.0
15.155131530064011,0.8032113561415081,2.55,54.485,149.0,93.0
15.206304193861522,0.8032113561415081,2.55,54.485,149.0,93.2
15.305373930944375,0.8032113561415081,2.55,54.485,149.0,90.0
15.479834826552976,0.8032113561415081,2.55,54.485,149.0,93.0
15.487975652697385,0.8032113561415081,2.55,54.485,149.0,92.55714285714284
15.400649848690392,0.8032113561415081,2.55,54.485,149.0,99.0
15.36180773391022,0.8032113561415081,2.55,54.485,149.0,99.0
15.282408734451057,0.8032113561415081,2.55,54.485,149.0,99.0
15.203009734991888,0.8032113561415081,2.55,54.485,149.0,88.4
14.846355003652302,0.8032113561415081,2.55,54.485,149.0,78.0
14.491568047337278,0.8032113561415081,2.55,54.485,149.0,60.9
14.138637424582727,0.8032113561415081,2.55,54.485,149.0,52.0
13.801952697584376,0.8032113561415081,2.55,54.485,149.0,38.0
20.818428571428573,0.8032113561415081,2.55,54.485,149.0,64.0
20.82155102040817,0.8032113561415081,2.55,54.485,149.0,47.0
20.82467346938776,0.8032113561415081,2.55,54.485,149.0,33.0
20.827795918367347,0.8032113561415081,2.55,54.485,149.0,11.0
21.606734693877552,0.8032113561415081,2.55,54.485,149.0,48.5
20.552857142857142,0.8032113561415081,2.55,54.485,149.0,71.7
18.445102040816327,0.8032113561415081,2.55,54.485,149.0,78.2
17.39122448979592,0.8032113561415081,2.55,54.485,149.0,80.0
15.283469387755105,0.8032113561415081,2.55,54.485,149.0,36.7
15.41268960066243,0.8032113561415081,2.55,54.485,149.0,53.0
14.914200000000005,0.7877573323062758,2.49,45.125,129.0,111.0
15.00515625,0.7877573323062758,2.49,45.125,129.0,87.0
15.472584805098307,0.8032113561415081,2.55,54.485,149.0,92.0
15.465780114123756,0.8032113561415081,2.55,54.485,149.0,92.0
15.419321608025404,0.8032113561415081,2.55,54.485,149.0,65.0
15.453938631066356,0.8032113561415081,2.55,54.485,149.0,58.0
15.359128095834055,0.8032113561415081,2.55,54.485,149.0,36.0
15.432725137229628,0.8032113561415081,2.55,54.485,149.0,85.0
15.573845605147469,0.8032113561415081,2.55,54.485,149.0,75.0
15.54509856872806,0.8032113561415081,2.55,54.485,149.0,73.0
15.504100485178292,0.8032113561415081,2.55,54.485,149.0,66.0
11.40042847924153,0.7877573323062758,2.49,45.125,141.0,6.5
11.472154873710537,0.7877573323062758,2.49,45.125,141.0,20.3
11.586011700715238,0.7877573323062758,2.49,45.125,141.0,29.2
11.696369897959183,0.7877573323062758,2.49,45.125,141.0,33.1
11.873283329033438,0.7877573323062758,2.49,45.125,141.0,33.2
12.01640791760417,0.7877573323062758,2.49,45.125,141.0,34.8
12.147207907576082,0.7877573323062758,2.49,45.125,141.0,19.6
12.226552600840572,0.7877573323062758,2.49,45.125,141.0,30.6
16.237841775683556,0.8032113561415081,2.55,54.485,149.0,45.0
15.359964957348156,0.8032113561415081,2.55,54.485,149.0,80.0
20.79530612244898,0.8032113561415081,2.55,54.485,149.0,89.7
20.72387755102041,0.8032113561415081,2.55,54.485,149.0,88.2
20.65244897959184,0.8032113561415081,2.55,54.485,149.0,88.0
20.581020408163266,0.8032113561415081,2.55,54.485,149.0,86.7
20.509591836734696,0.8032113561415081,2.55,54.485,149.0,86.9
20.438163265306123,0.8032113561415081,2.55,54.485,149.0,86.0
20.366734693877557,0.8032113561415081,2.55,54.485,149.0,87.9
11.728214285714284,0.8032113561415081,2.55,54.485,149.0,28.0
14.839721875,0.8032113561415081,2.55,54.485,149.0,25.5
11.556345391252943,0.7877573323062758,2.49,45.125,141.0,29.5
13.946640625,0.7877573323062758,2.49,45.125,141.0,34.3
11.733511116493297,0.7877573323062758,2.49,45.125,141.0,37.9
14.163296875,0.7877573323062758,2.49,45.125,141.0,35.0
11.900793694650645,0.7877573323062758,2.49,45.125,141.0,27.5
14.48828125,0.7877573323062758,2.49,45.125,141.0,11.9
11.231939921657776,0.7742664595807831,2.44,28.665000000000003,141.0,20.0
11.264169831341563,0.7742664595807831,2.44,28.665000000000003,141.0,19.0
11.296481908443765,0.7742664595807831,2.44,28.665000000000003,141.0,19.5
15.569751361108688,0.8032113561415081,2.55,54.485,149.0,82.28333333333333
15.577965711453023,0.8032113561415081,2.55,54.485,149.0,90.43333333333334
15.643921568627452,0.8032113561415081,2.55,54.485,149.0,75.77222222222221
15.685361770723546,0.8032113561415081,2.55,54.485,149.0,68.8575
15.937526014568158,0.8032113561415081,2.55,54.485,149.0,32.95
15.529332461040216,0.8032113561415081,2.55,54.485,149.0,72.0
15.55620069546959,0.8032113561415081,2.55,54.485,149.0,68.0
15.49417198834398,0.8032113561415081,2.55,54.485,149.0,63.0
16.328029166666667,0.8032113561415081,2.55,54.485,149.0,83.3
15.571249090167992,0.8032113561415081,2.55,54.485,149.0,90.2
15.598264967906005,0.8032113561415081,2.55,54.485,149.0,92.3
15.495164934153742,0.8032113561415081,2.55,54.485,149.0,89.8
16.126598107329922,0.8032113561415081,2.55,54.485,149.0,77.0
16.024724161876474,0.8032113561415081,2.55,54.485,149.0,94.0
15.74300754340136,0.8032113561415081,2.55,54.485,149.0,60.0
12.0677806122449,0.7877573323062758,2.49,45.125,141.0,33.0
18.38155555555556,0.8032113561415081,2.55,54.485,149.0,18.0
11.881989795918368,0.7877573323062758,2.49,45.125,141.0,33.0
14.86323076923077,0.8032113561415081,2.55,54.485,149.0,90.0
15.664742842435164,0.8032113561415081,2.55,54.485,149.0,79.3
15.467326302291337,0.8032113561415081,2.55,54.485,149.0,89.75
15.042088817996156,0.8032113561415081,2.55,54.485,149.0,77.3
14.815248602594467,0.8032113561415081,2.55,54.485,149.0,56.5
14.512761164536172,0.8032113561415081,2.55,54.485,149.0,43.6
14.231857650728903,0.8032113561415081,2.55,54.485,149.0,26.2
14.515825,0.7877573323062758,2.49,45.125,138.0,20.0
15.752014888449647,0.8032113561415081,2.55,54.485,149.0,51.825
14.634666666666668,0.7877573323062758,2.49,45.125,129.0,88.25
19.5986000000028,0.8202341305415322,2.62,64.00166666669999,149.0,28.2
11.063658484289954,0.7456133690005962,2.34,27.7925,141.0,31.0
11.53719387755102,0.7877573323062758,2.49,45.125,141.0,28.06527777777778
12.0677806122449,0.7877573323062758,2.49,45.125,141.0,17.071428571428573
15.00515625,0.7877573323062758,2.49,45.125,129.0,85.83333333333333
14.914200000000005,0.7877573323062758,2.49,45.125,129.0,106.85
17.798593750000002,0.8032113561415081,2.55,54.485,149.0,106.0
14.460523661242927,0.7877573323062758,2.49,45.125,129.0,86.5
14.414586257515737,0.7877573323062758,2.49,45.125,129.0,84.0
15.37505634861007,0.7877573323062758,2.49,45.125,129.0,93.0
15.456166666666666,0.7877573323062758,2.49,45.125,129.0,108.0
20.866734693877557,0.8032113561415081,2.55,54.485,149.0,87.70325581395349
20.87422857142857,0.8032113561415081,2.55,54.485,149.0,55.0
20.87922448979592,0.8032113561415081,2.55,54.485,149.0,39.0
13.732355555555555,0.7877573323062758,2.49,45.125,129.0,83.6
13.763235457063711,0.7877573323062758,2.49,45.125,129.0,107.0
15.81068871922668,0.8032113561415081,2.55,54.485,149.0,63.370000000000005
19.71280000000321,0.8202341305415322,2.62,64.00166666669999,149.0,27.589583333333334
15.411218934911242,0.8032113561415081,2.55,54.485,149.0,90.0
15.586186754802489,0.8032113561415081,2.55,54.485,149.0,88.64999999999999
15.718634651812255,0.8032113561415081,2.55,54.485,149.0,61.38
